candidate_set,rmse,rmse_20_loads,net_cost,horizon_pooled_avg,horizon_bucket_avg,timestep_pooled_avg,timestep_bucket_avg,horizon_bucket_1_avg,horizon_bucket_2_avg,horizon_bucket_3_avg,horizon_bucket_4_avg,horizon_bucket_5_avg,horizon_bucket_6_avg,horizon_bucket_7_avg,horizon_bucket_8_avg,horizon_bucket_9_avg,horizon_bucket_10_avg,horizon_bucket_12_avg,horizon_bucket_14_avg,horizon_bucket_16_avg,horizon_bucket_18_avg,horizon_bucket_20_avg,horizon_bucket_25_avg,horizon_bucket_32_avg,horizon_bucket_38_avg,horizon_bucket_42_avg,horizon_bucket_50_avg,horizon_bucket_58_avg,horizon_bucket_64_avg,horizon_bucket_72_avg,horizon_bucket_88_avg,horizon_bucket_96_avg,timestep_bucket_1_avg,timestep_bucket_2_avg,timestep_bucket_3_avg,timestep_bucket_4_avg,timestep_bucket_5_avg,timestep_bucket_6_avg,timestep_bucket_7_avg,timestep_bucket_8_avg,timestep_bucket_9_avg,timestep_bucket_10_avg,timestep_bucket_12_avg,timestep_bucket_14_avg,timestep_bucket_16_avg,timestep_bucket_18_avg,timestep_bucket_20_avg,timestep_bucket_25_avg,timestep_bucket_32_avg,timestep_bucket_38_avg,timestep_bucket_42_avg,timestep_bucket_50_avg,timestep_bucket_58_avg,timestep_bucket_64_avg,timestep_bucket_72_avg,timestep_bucket_88_avg,timestep_bucket_96_avg
100707_2024-04-14;100707_2024-12-03;102016_2024-06-29;104481_2023-11-01;106298_2023-02-25;106793_2024-06-14;107448_2023-09-20;107448_2024-05-30;107448_2024-07-03;107448_2024-10-21;107448_2024-12-04;108517_2023-08-02;108517_2024-05-21;110260_2023-01-06;110260_2023-12-25;110260_2024-06-10;115937_2024-09-25;116320_2023-08-02;118984_2023-04-25;120517_2023-03-07;121500_2023-10-23;121500_2024-01-25;121500_2024-07-24;121555_2024-08-19;123129_2023-08-08;125463_2023-06-17;125463_2024-01-22;125463_2024-07-05;127524_2024-01-23;127524_2024-10-18;128843_2023-04-13;129071_2023-02-19;132256_2024-12-13;132967_2023-02-03;132967_2023-12-31;132967_2024-02-20;132967_2024-11-29;133165_2024-02-02;133165_2024-08-21;133165_2024-11-27;136407_2023-09-30;136407_2023-10-16;138414_2023-10-18;138414_2024-04-18;142975_2023-01-19;142975_2023-10-18;142975_2024-12-10;142999_2023-05-01;146624_2023-01-11;146624_2023-03-20;146624_2023-08-26;146624_2024-05-28;147049_2024-04-22;147049_2024-12-20;151740_2023-03-12;151740_2024-12-21;152601_2023-02-14;152601_2024-03-10;155209_2023-01-16;160216_2024-03-08;160216_2024-08-22;160431_2024-05-28;161573_2023-06-22;161573_2023-10-14;161573_2024-11-23;163595_2023-02-04;163817_2024-11-27;164897_2024-10-30;165786_2023-10-08;165786_2024-04-08;166084_2023-01-03;166084_2024-04-26;167494_2024-03-08;169310_2023-08-08;170013_2023-06-07;172262_2023-06-20;172262_2023-11-11;172510_2023-03-10;172510_2023-08-20;172510_2024-05-07,0.64033,0.48431,10.81062,0.96489,1.01693,0.96489,0.91014,0.0,0.48446,0.62004,0.67789,0.71931,0.74624,0.77043,0.79331,0.81443,0.82823,0.86754,0.8906,0.90537,0.92551,0.94059,0.96798,1.00708,1.02922,1.0445,1.06652,1.09718,1.11023,1.19031,1.20013,0.84251,0.90489,0.91593,0.92136,0.92987,0.93868,0.93721,0.93761,0.94724,0.9445,0.94616,0.96902,0.98059,0.95523,0.97909,0.97841,1.01115,0.97023,0.97096,0.98165,0.98771,0.92251,0.95264,0.95976,0.77659,0.0
100707_2024-04-01;100707_2024-12-03;100707_2024-12-18;102016_2024-03-27;102016_2024-11-04;105366_2023-01-03;105366_2023-09-05;107448_2024-11-26;108517_2023-04-24;110260_2024-01-11;112377_2023-10-18;113377_2024-01-08;116320_2024-12-14;116320_2024-12-29;118984_2023-08-29;121555_2023-10-09;125463_2023-10-15;125463_2023-12-21;125463_2024-03-27;127225_2023-05-09;127225_2024-06-27;127524_2023-02-12;127524_2024-07-02;127524_2024-10-18;127524_2024-10-26;127524_2024-12-28;128843_2024-06-27;129071_2024-08-11;130253_2024-02-18;130253_2024-05-06;130253_2024-09-21;132967_2023-09-22;132967_2023-12-02;132967_2024-08-12;133165_2024-08-16;133996_2023-06-12;136407_2023-04-23;136407_2023-09-24;136407_2024-08-01;140649_2023-11-22;142975_2024-12-10;142999_2024-06-11;144492_2023-09-22;146624_2023-03-12;146624_2023-03-20;146624_2023-08-08;146624_2024-05-25;147049_2023-12-19;147147_2023-05-14;147147_2023-06-07;152601_2023-11-27;152601_2024-11-18;155209_2023-04-23;155209_2023-09-05;155209_2024-11-15;160216_2024-08-22;160431_2023-03-01;160431_2024-05-11;161573_2023-06-22;161573_2023-12-20;161573_2024-07-23;163817_2023-02-09;163817_2024-05-09;164897_2023-09-05;164897_2024-03-01;164897_2024-07-09;164897_2024-11-16;165786_2024-09-04;166084_2023-09-19;167494_2024-10-26;169310_2023-06-02;169310_2023-08-02;169310_2024-06-28;172262_2024-02-24;172262_2024-11-20;172510_2023-11-29;172510_2023-12-22;172510_2024-05-21;172510_2024-09-26;174968_2023-10-28,0.66581,0.51104,10.8145,0.94733,1.01664,0.94733,0.88793,0.0,0.49924,0.6263,0.66424,0.7046,0.72263,0.73881,0.75298,0.76404,0.7785,0.80836,0.83909,0.86098,0.8783,0.89729,0.92523,0.97996,1.00208,1.01083,1.03872,1.09725,1.14323,1.24104,1.26885,0.84764,0.90181,0.89436,0.91027,0.93191,0.96904,0.96341,0.97487,0.9844,0.95827,0.9347,0.95097,0.99143,0.97196,0.9765,0.98867,1.04755,0.94127,0.91006,0.88489,0.94221,0.87352,0.94144,0.9165,0.76003,0.0
100354_2023-07-21;100354_2023-09-22;100354_2023-12-02;100354_2024-04-27;100707_2023-01-07;100707_2023-07-04;102016_2024-11-04;105366_2023-01-03;106298_2023-02-25;106298_2024-08-12;106793_2023-06-09;107448_2023-11-16;108517_2023-05-01;108517_2023-08-02;108517_2024-07-01;108795_2024-04-26;110260_2023-06-23;113377_2024-09-29;115937_2023-03-01;120517_2023-03-07;120517_2024-08-07;121555_2024-08-25;123129_2024-07-05;123129_2024-08-11;125463_2023-12-21;125463_2024-07-05;127225_2024-06-27;127225_2024-09-15;127524_2024-01-23;127524_2024-06-25;127524_2024-10-26;128843_2024-05-06;128843_2024-05-16;129071_2024-07-19;130253_2024-02-18;130253_2024-05-06;133996_2023-04-02;133996_2023-06-12;133996_2024-11-02;136407_2024-09-22;140211_2024-02-16;140649_2023-01-20;140649_2024-06-14;142975_2024-09-28;144492_2024-06-12;147049_2023-11-20;147049_2023-12-19;147049_2024-01-27;151740_2023-01-09;152601_2023-02-14;155209_2023-01-10;155209_2023-05-10;157904_2024-12-15;160216_2024-03-08;160431_2023-09-29;160431_2024-05-28;160431_2024-10-28;161573_2023-10-14;163329_2023-03-29;163329_2023-06-28;163329_2024-09-01;163595_2023-02-04;163595_2023-11-21;163595_2024-05-08;163817_2024-05-09;164897_2023-01-28;164897_2023-03-26;165786_2023-09-07;165786_2023-10-16;165786_2024-11-22;166084_2023-01-05;166084_2024-09-20;167494_2023-08-27;167494_2024-01-08;169310_2023-06-02;170013_2024-11-10;170013_2024-11-12;171530_2023-03-22;172262_2024-09-18;172510_2023-08-20,0.68565,0.49318,10.8188,0.97367,1.03016,0.97367,0.93197,0.0,0.49426,0.64526,0.69643,0.74286,0.76465,0.79483,0.81327,0.82922,0.82281,0.84508,0.86743,0.88149,0.90698,0.93629,0.97462,1.02183,1.04198,1.05906,1.0816,1.10865,1.12602,1.21124,1.23138,0.84109,0.89669,0.89539,0.90711,0.92346,0.92382,0.92234,0.92883,0.93206,0.92615,0.93526,0.94473,0.96702,0.9627,0.96921,0.98313,1.02936,0.98504,1.00033,1.00314,0.98954,1.09041,1.00126,1.00083,0.8281,0.0
100354_2024-03-09;100354_2024-04-27;100707_2023-01-07;100707_2023-07-20;100707_2024-06-02;102016_2024-03-08;105366_2023-09-05;106298_2023-06-14;106793_2024-06-13;106793_2024-12-22;107448_2023-02-24;107448_2024-07-03;108517_2024-05-27;110260_2023-01-06;110260_2024-06-10;112377_2024-01-18;113377_2024-01-04;113377_2024-08-24;115937_2024-05-17;115937_2024-09-25;116320_2023-08-02;120517_2024-10-01;121500_2023-05-20;121500_2023-10-23;121555_2024-03-09;121555_2024-08-19;123129_2024-02-01;123129_2024-08-26;125463_2023-06-28;125463_2023-10-15;125463_2024-07-05;127225_2023-08-28;127524_2023-07-08;127524_2024-01-15;127524_2024-10-26;129071_2023-10-25;130253_2024-05-06;132967_2023-11-12;133996_2023-04-02;133996_2023-06-12;133996_2023-10-02;138414_2023-11-03;138414_2024-02-24;140211_2023-11-11;140649_2023-04-24;140649_2024-06-14;142975_2023-04-09;142975_2024-10-10;142999_2023-05-01;142999_2023-06-08;146624_2023-01-11;146624_2023-08-08;147049_2023-08-22;147049_2024-01-27;147147_2023-11-02;147147_2024-08-31;152601_2023-10-21;157904_2023-11-11;157904_2024-01-23;160216_2023-04-09;160216_2024-09-21;160431_2023-03-01;163329_2023-03-29;163817_2024-04-11;164897_2023-07-03;164897_2024-10-30;165786_2024-06-04;165786_2024-11-22;166084_2024-09-23;166206_2023-01-05;166206_2024-09-14;167494_2024-06-22;167494_2024-10-26;167494_2024-11-16;172262_2023-06-20;172262_2024-02-24;172262_2024-11-20;172510_2024-02-12;172510_2024-11-01;172510_2024-12-24,0.64271,0.49731,10.8094,0.96978,1.02366,0.96978,0.90851,0.0,0.49049,0.61787,0.67305,0.71436,0.73811,0.75608,0.77855,0.79547,0.81214,0.85139,0.89181,0.91703,0.9359,0.95244,0.98771,1.01567,1.0357,1.05041,1.07484,1.10543,1.11371,1.19043,1.21389,0.88902,0.94438,0.95194,0.9513,0.95783,0.97234,0.96702,0.96738,0.96708,0.96586,0.95365,0.95305,0.97982,0.96606,0.96661,0.97778,1.0042,0.98292,0.98396,0.98327,0.99225,0.94976,0.97714,0.95399,0.72192,0.0
100354_2023-03-02;100354_2023-07-21;102016_2023-07-20;102016_2024-03-27;102016_2024-06-29;102016_2024-11-04;104481_2024-10-02;106298_2024-08-12;106793_2023-09-21;106793_2024-06-13;106793_2024-09-15;107448_2023-11-02;108517_2023-04-24;108517_2023-05-01;112377_2023-10-18;113377_2024-06-26;113377_2024-08-24;115937_2023-03-01;115937_2024-06-30;115937_2024-10-13;116320_2023-08-02;120517_2023-11-28;120517_2024-11-08;121555_2023-02-14;121555_2024-03-09;121555_2024-03-31;121555_2024-08-25;123129_2023-03-14;123129_2024-02-01;125463_2023-09-25;125463_2024-01-22;125463_2024-07-05;128843_2023-11-19;129071_2024-08-11;132256_2023-12-01;132967_2024-11-29;133165_2024-11-27;136407_2023-04-22;136407_2023-04-23;136407_2023-09-24;136407_2024-08-01;138414_2023-01-16;140649_2023-11-22;140649_2023-12-03;142999_2024-03-13;147049_2023-11-20;152601_2023-01-18;152601_2023-02-14;152601_2024-11-18;152601_2024-12-21;155209_2023-07-18;157904_2023-03-31;157904_2024-12-15;160216_2023-03-29;160216_2023-04-09;160431_2023-03-01;160431_2024-05-11;161573_2023-12-20;161573_2024-11-23;163329_2023-03-29;164897_2023-01-28;164897_2024-07-09;164897_2024-08-06;166084_2024-10-08;167494_2023-08-27;167494_2024-06-22;169310_2024-03-17;169310_2024-07-08;169310_2024-10-05;171530_2023-03-22;172262_2024-11-20;172510_2023-08-20;172510_2024-02-12;172510_2024-05-21;172510_2024-09-26;174968_2023-02-25;174968_2023-08-16;174968_2023-10-16;174968_2023-11-13;174968_2024-05-19,0.62068,0.50094,10.81581,0.96361,1.02014,0.96361,0.90994,0.0,0.49254,0.6339,0.68585,0.71952,0.74027,0.75979,0.77975,0.79458,0.80125,0.83245,0.86844,0.88922,0.91442,0.93277,0.96175,1.01093,1.03088,1.04727,1.08878,1.11462,1.11446,1.19068,1.21379,0.89515,0.92385,0.92522,0.92489,0.92677,0.93439,0.93216,0.93543,0.94246,0.92498,0.9276,0.935,0.95177,0.94637,0.95525,0.96754,1.00488,1.01482,0.9977,1.0101,0.9855,0.91169,0.98738,0.93749,0.71908,0.0
100354_2023-05-30;100707_2023-01-07;100707_2023-07-04;100707_2024-06-02;102016_2024-06-29;104481_2024-05-05;106298_2023-02-01;106793_2024-06-14;106793_2024-12-22;107448_2023-02-24;107448_2024-07-03;108517_2023-05-01;108795_2023-07-29;108795_2023-12-14;108795_2024-11-23;112377_2023-01-26;113377_2024-01-04;116320_2023-04-19;116320_2024-11-29;116320_2024-12-14;118984_2024-06-15;120517_2024-11-08;121500_2024-01-25;121500_2024-02-02;121555_2023-02-20;125463_2023-11-25;127225_2023-03-14;127225_2024-09-15;128843_2024-05-06;128843_2024-05-16;128843_2024-06-27;129071_2024-04-09;129071_2024-10-24;129071_2024-12-19;130253_2023-05-03;130253_2024-05-06;130253_2024-05-14;133165_2024-02-02;133996_2023-04-02;136407_2023-05-07;136407_2024-08-01;138414_2024-11-09;139410_2023-03-21;139410_2024-03-11;139410_2024-07-16;140211_2024-06-18;140649_2024-06-14;142975_2023-04-09;142975_2023-08-21;142975_2023-10-18;142999_2023-06-29;142999_2024-06-11;146624_2023-01-11;146624_2023-04-28;146624_2023-08-08;147147_2023-06-07;151683_2023-10-20;151740_2024-04-21;152601_2024-08-01;152601_2024-08-27;155209_2023-01-16;157904_2024-12-15;160216_2023-04-09;160216_2024-09-21;160431_2024-07-01;161573_2023-09-11;161573_2023-12-20;161573_2024-02-04;163817_2024-01-26;163817_2024-06-23;164897_2024-07-09;165786_2024-09-04;166084_2023-01-03;166084_2024-09-20;169310_2023-06-10;169310_2023-08-08;169310_2023-12-13;169310_2024-03-17;171530_2024-05-02;172510_2023-08-20,0.67976,0.4873,10.81027,0.96923,1.03465,0.96923,0.91217,0.0,0.48558,0.62772,0.68247,0.71923,0.74005,0.76319,0.77864,0.79164,0.80345,0.82893,0.85763,0.88327,0.90988,0.92704,0.95273,1.00539,1.03238,1.04455,1.07502,1.11128,1.14893,1.25013,1.27135,0.8433,0.90922,0.89919,0.90874,0.92637,0.9614,0.95998,0.96915,0.97572,0.95143,0.94213,0.97011,0.99634,0.96945,0.97545,0.99145,1.05327,0.96018,0.96686,0.96596,0.96877,0.95916,1.00489,0.98191,0.77305,0.0
100707_2024-12-18;104481_2024-01-19;106298_2023-06-14;106298_2024-08-12;106298_2024-08-18;106793_2024-06-14;107448_2023-02-24;107448_2024-01-07;107448_2024-12-04;108517_2023-07-12;108517_2024-05-27;110260_2024-02-01;110260_2024-12-09;112377_2023-01-26;113377_2024-01-08;113377_2024-06-13;113377_2024-06-26;115937_2024-06-30;116320_2023-01-28;116320_2024-12-14;121500_2024-01-25;121555_2023-02-20;123129_2024-08-26;125463_2023-09-25;125463_2023-11-30;127225_2023-05-30;127524_2024-04-05;128843_2023-03-22;128843_2023-04-02;129071_2023-03-16;132256_2024-11-19;133165_2024-03-19;133996_2023-04-02;133996_2023-04-20;133996_2024-08-30;138414_2023-01-16;138414_2024-02-24;138414_2024-04-18;138414_2024-11-09;140211_2024-06-18;140649_2023-12-03;140649_2024-03-22;142999_2023-06-08;144492_2023-07-28;146624_2023-04-28;146624_2023-08-26;147147_2023-05-14;147147_2023-06-07;147147_2023-11-02;147147_2024-01-18;151740_2023-01-09;151740_2024-12-21;155209_2024-11-15;157904_2024-02-10;160216_2023-01-17;160216_2023-03-29;161573_2024-07-29;163329_2023-06-28;163595_2023-11-21;163595_2024-02-27;164897_2023-03-26;164897_2024-08-06;164897_2024-11-16;165786_2023-09-07;166084_2023-09-25;166084_2024-09-23;166206_2023-07-12;167494_2023-07-05;167494_2024-01-23;168165_2023-02-15;169310_2023-06-10;169310_2023-10-10;170013_2023-06-07;170013_2024-05-20;170013_2024-11-10;170013_2024-11-12;171530_2023-06-06;172262_2023-07-08;172262_2024-03-18;172510_2023-11-29,0.64782,0.49725,10.81297,0.96345,1.02137,0.96345,0.90539,0.0,0.49409,0.619,0.66833,0.70938,0.73384,0.75621,0.77718,0.79912,0.81578,0.85033,0.87421,0.89325,0.9057,0.92262,0.96221,1.00958,1.02991,1.04581,1.06919,1.10152,1.1199,1.20606,1.22453,0.84664,0.89605,0.90654,0.92149,0.93904,0.93914,0.93433,0.96054,0.96467,0.94532,0.94846,0.95634,0.97412,0.96892,0.96423,0.97881,1.01906,0.96406,0.98677,0.97695,0.97501,0.91797,0.96112,0.9624,0.7109,0.0
100354_2023-08-02;100707_2023-01-01;100707_2023-07-28;100707_2024-07-11;100707_2024-12-03;105366_2023-09-05;106298_2023-05-06;106298_2024-03-13;106298_2024-08-12;106793_2023-03-14;106793_2023-10-28;106793_2024-06-14;106793_2024-09-15;110260_2023-12-25;113377_2023-02-27;113377_2024-09-29;116320_2024-11-29;120517_2023-11-28;120517_2024-07-01;120517_2024-08-07;121500_2023-10-10;121500_2024-12-01;123129_2024-02-01;125463_2023-09-25;125463_2023-10-09;125463_2024-07-05;127225_2023-03-14;127225_2023-05-02;127225_2024-06-02;127524_2023-02-12;127524_2024-10-18;127524_2024-10-26;128843_2023-11-19;128843_2024-06-27;129071_2023-02-19;130253_2024-02-18;130253_2024-05-17;132256_2024-12-13;132967_2023-02-02;133165_2024-08-16;133165_2024-08-21;136407_2024-08-01;140211_2023-03-17;140211_2023-11-11;144492_2023-07-21;144492_2023-12-08;146624_2023-01-11;146624_2023-08-08;146624_2023-08-26;147049_2023-11-20;147049_2023-12-19;147049_2024-04-11;160216_2024-09-21;161573_2023-09-11;161573_2024-02-04;163329_2023-03-29;163329_2024-08-29;163595_2024-09-22;163817_2023-10-03;164897_2023-03-26;164897_2024-11-16;165786_2024-11-22;166084_2023-08-04;166084_2024-01-13;166084_2024-09-20;166206_2023-01-05;166206_2024-09-27;166206_2024-10-22;167494_2024-12-11;168165_2024-06-18;169310_2023-08-02;169310_2024-07-08;169310_2024-10-03;171530_2023-06-06;171530_2024-03-17;172262_2024-02-24;172262_2024-03-18;172510_2023-01-25;174968_2024-04-14;174968_2024-05-19,0.66407,0.48174,10.80924,0.96489,1.02464,0.96489,0.9057,0.0,0.47569,0.61812,0.67445,0.71389,0.73611,0.75724,0.77689,0.78822,0.80474,0.84685,0.87261,0.89411,0.91399,0.92941,0.95336,0.99383,1.0297,1.04257,1.08429,1.12329,1.128,1.21505,1.24195,0.85115,0.91666,0.9203,0.92613,0.92924,0.95935,0.97477,0.97724,0.99285,0.94374,0.94483,0.95957,0.97957,0.96682,0.98037,0.97963,1.01407,0.99663,0.99115,0.97951,0.92866,0.92592,1.00704,0.95565,0.69959,0.0
100354_2023-12-02;100354_2024-04-27;100707_2023-09-06;100707_2024-04-01;102016_2024-04-10;102016_2024-11-04;104481_2024-01-19;104481_2024-07-30;105366_2023-09-16;106298_2024-08-18;106793_2024-09-15;106793_2024-12-22;107448_2023-09-20;107448_2024-07-03;108517_2024-07-01;112377_2024-01-18;113377_2023-08-03;113377_2024-06-26;115937_2024-07-11;116320_2024-06-14;118984_2023-08-29;120517_2023-04-01;120517_2024-08-08;121500_2024-02-24;121555_2023-02-20;123129_2023-03-09;123129_2023-03-14;125463_2023-09-25;125463_2023-10-15;127225_2023-05-02;127225_2023-05-09;127225_2024-11-10;128843_2023-04-02;129071_2023-04-09;129071_2024-04-09;129071_2024-07-19;130253_2023-02-09;130253_2023-05-03;130253_2024-05-06;132967_2024-02-20;132967_2024-04-06;133165_2024-11-27;136407_2023-04-22;136407_2023-10-16;136407_2023-12-20;138414_2023-10-18;139410_2024-03-11;140211_2023-06-14;140649_2024-03-22;140649_2024-06-14;144492_2023-09-22;144492_2023-12-08;146624_2023-03-12;146624_2023-08-08;146624_2023-08-26;147147_2023-04-24;147147_2023-11-10;151740_2023-01-09;151740_2023-10-14;151740_2024-12-21;160216_2024-03-06;160216_2024-03-08;160431_2023-09-29;161573_2024-02-04;163817_2024-04-11;164897_2024-10-30;166084_2023-02-20;166084_2024-08-23;167494_2023-08-27;167494_2023-11-16;168165_2023-03-10;169310_2023-06-02;169310_2024-07-01;170013_2023-10-01;170013_2024-06-23;170013_2024-11-12;171530_2024-09-18;172262_2023-11-11;172510_2023-08-20;174968_2023-03-21,0.63687,0.48432,10.81099,0.97706,1.02973,0.97706,0.92087,0.0,0.48692,0.61467,0.67346,0.70969,0.73573,0.76479,0.79072,0.81672,0.82552,0.85547,0.88587,0.90692,0.93259,0.95408,0.99317,1.03067,1.05107,1.06871,1.09045,1.11149,1.11388,1.19798,1.21793,0.85577,0.91831,0.91717,0.92364,0.9254,0.93451,0.9254,0.92908,0.94854,0.9322,0.93703,0.94288,0.96595,0.95556,0.97662,0.97272,1.01212,1.00683,1.02409,1.02861,1.02215,0.93519,1.03609,0.98581,0.68067,0.0
100707_2023-07-20;102016_2024-03-27;106298_2024-03-13;107448_2023-08-23;107448_2023-11-16;108517_2023-04-24;108517_2023-08-02;108795_2023-07-29;110260_2023-01-06;110260_2023-12-25;112377_2023-01-26;112377_2023-10-18;112377_2024-10-02;113377_2023-02-13;113377_2023-08-10;113377_2024-08-24;115937_2024-06-30;116320_2024-11-01;116320_2024-12-29;120517_2023-11-28;121500_2023-05-20;121500_2023-08-12;121500_2024-02-02;125463_2023-06-17;127225_2023-08-28;127524_2023-07-08;127524_2024-03-16;128843_2024-02-22;128843_2024-06-27;130253_2023-05-03;130253_2024-08-31;132967_2024-07-16;132967_2024-08-12;133165_2024-02-02;133996_2023-04-09;133996_2023-04-20;133996_2024-11-02;136407_2023-10-01;138414_2023-01-16;140649_2023-11-22;142999_2023-05-01;147049_2024-01-27;147049_2024-12-20;151683_2024-09-19;151740_2023-01-09;151740_2023-03-12;155209_2023-01-16;155209_2023-07-18;157904_2024-01-01;160216_2023-10-14;160216_2024-08-17;160431_2023-04-18;163329_2023-11-20;163595_2023-02-25;163595_2024-02-27;163595_2024-09-22;163817_2023-02-09;163817_2024-01-21;164897_2023-03-26;164897_2023-07-03;164897_2023-09-05;166084_2023-02-20;166206_2024-10-22;167494_2024-01-23;167494_2024-02-26;167494_2024-11-16;167494_2024-12-11;168165_2023-03-10;168165_2024-01-17;169310_2023-01-03;169310_2023-06-10;170013_2024-05-20;171530_2023-03-22;171530_2023-06-06;171530_2024-06-13;172262_2023-02-12;172262_2024-02-24;172262_2024-03-18;172510_2024-02-12;172510_2024-12-21,0.62965,0.48152,10.80915,0.99112,1.04031,0.99112,0.9445,0.0,0.48657,0.63095,0.68827,0.72985,0.75545,0.78119,0.80189,0.82188,0.8372,0.87716,0.91213,0.93672,0.96133,0.98403,1.01308,1.04751,1.0655,1.08417,1.10482,1.12006,1.11468,1.19477,1.21743,0.87926,0.94155,0.94332,0.94358,0.94493,0.94433,0.94138,0.94332,0.94632,0.94389,0.94729,0.95187,0.95755,0.96091,0.96709,0.97449,1.00229,1.02355,1.04359,1.05542,1.03695,0.98309,1.03307,1.01019,0.77322,0.0
100354_2023-05-30;100354_2023-08-19;100354_2023-09-22;100707_2023-07-04;100707_2024-04-01;105366_2024-01-02;106793_2023-04-10;107448_2023-02-24;107448_2023-10-19;108795_2024-01-21;108795_2024-11-23;110260_2023-01-06;112377_2024-05-22;112377_2024-10-02;116320_2024-12-29;120517_2023-03-07;120517_2023-04-01;120517_2024-10-01;121500_2023-05-20;121500_2024-12-01;123129_2024-07-05;123129_2024-08-11;125463_2023-06-18;125463_2023-10-15;125463_2023-11-30;125463_2024-01-22;125463_2024-07-05;127225_2024-09-15;127524_2024-03-16;127524_2024-07-02;128843_2023-04-13;128843_2024-05-06;129071_2023-10-25;130253_2024-03-03;130253_2024-09-21;132256_2024-01-07;132256_2024-03-31;132256_2024-11-19;132967_2024-07-16;133165_2024-03-19;133165_2024-10-17;136407_2023-12-20;140211_2023-11-11;140649_2023-02-05;142999_2023-05-01;144492_2023-07-21;144492_2023-07-28;144492_2023-09-22;146624_2023-03-20;146624_2023-08-08;147147_2023-06-07;147147_2024-01-18;147147_2024-08-31;151683_2024-05-09;151740_2023-08-22;152601_2023-01-18;152601_2024-08-01;157904_2024-01-23;160216_2023-10-14;160431_2023-09-29;160431_2024-05-28;160431_2024-10-28;161573_2023-10-14;163329_2023-11-20;163595_2023-08-18;163817_2023-02-09;163817_2023-03-14;163817_2023-07-05;165786_2024-06-04;166084_2023-02-20;169310_2023-08-02;170013_2024-05-20;170013_2024-11-10;171530_2023-06-06;172262_2024-01-06;172262_2024-05-27;172510_2024-05-07;172510_2024-11-01;174968_2023-02-25;174968_2023-08-16,0.69001,0.51589,10.80928,0.96685,1.02267,0.96685,0.90493,0.0,0.5015,0.62688,0.67182,0.70615,0.7245,0.74558,0.76541,0.78492,0.80137,0.83906,0.87454,0.90474,0.93625,0.94708,0.96817,1.00936,1.03554,1.05484,1.08476,1.11325,1.11516,1.19402,1.21518,0.87514,0.92983,0.94099,0.94407,0.94901,0.95539,0.95046,0.96481,0.96804,0.94764,0.94968,0.95551,0.96951,0.96392,0.96666,0.97949,1.00374,1.00782,0.99177,0.99494,0.98268,0.92943,0.97173,0.92111,0.70041,0.0
100707_2024-06-02;102016_2023-07-20;102016_2024-03-27;104481_2024-05-05;106298_2023-02-25;106298_2024-03-13;106793_2023-06-04;106793_2024-06-14;107448_2023-09-20;107448_2023-11-16;107448_2024-05-30;108517_2023-12-09;110260_2024-01-11;110260_2024-02-01;110260_2024-06-10;110260_2024-12-09;112377_2024-10-02;115937_2024-05-17;115937_2024-06-30;115937_2024-07-11;116320_2024-06-20;116320_2024-12-29;120517_2024-07-01;120517_2024-08-07;121500_2023-03-22;123129_2023-03-14;125463_2023-06-18;125463_2024-07-05;127225_2023-03-14;127225_2023-05-09;127524_2024-01-15;127524_2024-07-02;127524_2024-12-28;128843_2023-03-22;128843_2023-04-13;129071_2024-01-30;129071_2024-04-09;129071_2024-08-11;130253_2024-05-17;132967_2024-08-12;136407_2023-05-07;138414_2024-04-18;139410_2023-07-18;142975_2023-08-21;142975_2023-11-02;142999_2024-03-13;142999_2024-06-11;144492_2023-07-21;147049_2024-04-22;147147_2023-06-07;147147_2023-11-10;151740_2023-01-09;151740_2023-03-12;151740_2023-08-22;152601_2024-03-10;152601_2024-12-21;155209_2023-04-23;155209_2023-05-10;157904_2023-02-24;157904_2023-11-11;157904_2024-01-01;163595_2024-05-08;164897_2023-03-26;164897_2024-11-16;166084_2023-08-04;166084_2023-08-10;166206_2023-07-12;166206_2024-09-27;167494_2024-01-23;168165_2023-02-15;169310_2023-10-10;169310_2024-10-03;170013_2023-11-17;170013_2024-05-20;171530_2023-06-20;172262_2024-03-18;172510_2023-03-10;172510_2024-05-07;172510_2024-12-24;174968_2023-10-28,0.66336,0.49232,10.8117,0.95177,1.01179,0.95177,0.8911,0.0,0.48227,0.61528,0.67121,0.71277,0.73042,0.74878,0.76515,0.78266,0.80174,0.84161,0.88274,0.89833,0.91421,0.92622,0.94457,0.98009,1.00393,1.01624,1.04681,1.09641,1.12025,1.20067,1.22586,0.87947,0.91146,0.92424,0.93503,0.93503,0.99391,0.98383,0.98891,0.99207,0.94611,0.94945,0.95328,0.99143,0.96546,0.97083,0.98022,1.00514,0.95711,0.95739,0.9041,0.94579,0.90366,0.96866,0.90134,0.7464,0.0
