candidate_set,rmse,rmse_20_loads,net_cost,horizon_pooled_avg,horizon_bucket_avg,timestep_pooled_avg,timestep_bucket_avg,horizon_bucket_1_avg,horizon_bucket_2_avg,horizon_bucket_3_avg,horizon_bucket_4_avg,horizon_bucket_5_avg,horizon_bucket_6_avg,horizon_bucket_7_avg,horizon_bucket_8_avg,horizon_bucket_9_avg,horizon_bucket_10_avg,horizon_bucket_12_avg,horizon_bucket_14_avg,horizon_bucket_16_avg,horizon_bucket_18_avg,horizon_bucket_20_avg,horizon_bucket_25_avg,horizon_bucket_32_avg,horizon_bucket_38_avg,horizon_bucket_42_avg,horizon_bucket_50_avg,horizon_bucket_58_avg,horizon_bucket_64_avg,horizon_bucket_72_avg,horizon_bucket_88_avg,horizon_bucket_96_avg,timestep_bucket_1_avg,timestep_bucket_2_avg,timestep_bucket_3_avg,timestep_bucket_4_avg,timestep_bucket_5_avg,timestep_bucket_6_avg,timestep_bucket_7_avg,timestep_bucket_8_avg,timestep_bucket_9_avg,timestep_bucket_10_avg,timestep_bucket_12_avg,timestep_bucket_14_avg,timestep_bucket_16_avg,timestep_bucket_18_avg,timestep_bucket_20_avg,timestep_bucket_25_avg,timestep_bucket_32_avg,timestep_bucket_38_avg,timestep_bucket_42_avg,timestep_bucket_50_avg,timestep_bucket_58_avg,timestep_bucket_64_avg,timestep_bucket_72_avg,timestep_bucket_88_avg,timestep_bucket_96_avg
100354_2023-05-30;100354_2023-09-22;100354_2024-12-28;100707_2023-07-28;100707_2024-04-14;104481_2023-09-01;105366_2023-01-03;106298_2024-11-17;107448_2024-08-07;107448_2024-10-09;108517_2024-05-27;108517_2024-05-30;108795_2023-07-29;110260_2023-12-25;110260_2024-02-01;112377_2024-10-02;113377_2024-01-08;113377_2024-06-26;115937_2024-09-22;115937_2024-10-13;116320_2023-11-03;116320_2024-06-12;118984_2023-08-29;120517_2024-08-07;120517_2024-11-08;121500_2023-08-12;121500_2024-12-01;121555_2023-02-20;121555_2024-08-25;123129_2023-03-14;123129_2024-06-13;125463_2023-10-09;125463_2023-12-21;127524_2024-07-02;127524_2024-10-18;128843_2023-04-13;128843_2024-05-06;129071_2023-10-25;129071_2024-10-24;132967_2023-11-12;132967_2023-12-31;132967_2024-11-28;133165_2024-10-17;133996_2023-03-03;133996_2023-04-09;133996_2024-08-30;136407_2023-04-22;136407_2023-04-23;138414_2023-10-18;138414_2024-11-09;140211_2023-03-17;140211_2023-06-14;142999_2023-05-01;142999_2023-06-08;144492_2023-05-06;147049_2024-11-03;147147_2023-04-24;147147_2024-01-18;155209_2023-07-18;157904_2024-01-23;157904_2024-02-10;160216_2023-04-09;160216_2024-03-08;161573_2023-06-22;161573_2023-10-14;161573_2024-05-27;163595_2024-09-22;163817_2023-02-09;163817_2023-07-05;163817_2024-06-23;166084_2023-08-10;166084_2024-09-23;166084_2024-10-08;166206_2024-09-14;167494_2023-11-16;167494_2024-02-26;169310_2023-12-13;172510_2023-12-22;172510_2024-09-26;174968_2023-10-16,0.6823,0.50846,10.81545,0.97465,1.03111,0.97465,0.91654,0.0,0.50535,0.63574,0.68096,0.71721,0.74159,0.75608,0.76719,0.78341,0.80232,0.82979,0.85415,0.88239,0.90868,0.93444,0.98231,1.01938,1.06014,1.08537,1.11139,1.13131,1.12844,1.19014,1.20764,0.96585,0.961,0.96803,0.96873,0.96659,0.97017,0.9682,0.96905,0.97081,0.95961,0.95759,0.96073,0.96576,0.96312,0.97026,0.98134,1.00989,1.01151,1.01218,1.01094,0.98746,0.92543,0.95225,0.93949,0.77167,0.0
100354_2023-08-19;100707_2023-01-01;100707_2023-07-28;100707_2024-12-18;102016_2023-07-20;104481_2023-11-01;105366_2023-09-05;106298_2023-02-01;106793_2024-09-15;107448_2023-08-23;108795_2023-12-14;110260_2024-01-11;112377_2024-05-22;112377_2024-10-02;113377_2023-02-13;113377_2024-01-04;113377_2024-01-08;113377_2024-08-17;116320_2023-08-02;118984_2023-04-25;120517_2023-11-28;121500_2023-08-12;121500_2023-10-23;121500_2024-09-09;123129_2023-08-08;123129_2024-06-13;125463_2023-10-09;127225_2023-05-30;129071_2024-01-30;129071_2024-07-19;130253_2023-02-09;130253_2024-05-06;130253_2024-09-21;132256_2023-12-01;132967_2024-08-12;133165_2024-02-02;133165_2024-11-27;133996_2023-04-09;133996_2024-11-14;138414_2023-01-16;138414_2023-10-18;139410_2024-03-11;140649_2023-01-20;140649_2023-04-24;140649_2024-06-14;142975_2023-08-21;142975_2024-12-10;142999_2023-06-08;142999_2023-06-29;144492_2024-06-12;147049_2023-04-04;147049_2023-08-22;147049_2023-12-19;147147_2023-06-07;147147_2023-11-02;151683_2023-03-15;152601_2024-08-01;152601_2024-12-21;155209_2023-05-10;157904_2024-01-01;160216_2024-03-06;160431_2024-05-28;161573_2024-02-04;161573_2024-07-29;163329_2023-03-29;163329_2024-09-29;163595_2024-05-08;165786_2024-06-04;166084_2023-08-10;166206_2024-10-22;168165_2024-06-18;169310_2023-06-10;169310_2024-07-01;169310_2024-10-03;170013_2024-06-23;172262_2023-02-12;172262_2023-06-20;172262_2023-11-11;174968_2023-10-16;174968_2023-11-13,0.62622,0.49456,10.81043,0.9913,1.03907,0.9913,0.93624,0.0,0.49176,0.62541,0.67639,0.71657,0.74372,0.76525,0.78479,0.80572,0.82667,0.87244,0.91069,0.94388,0.97653,0.9945,1.02307,1.0525,1.06827,1.08501,1.10483,1.11946,1.11282,1.1866,1.20718,0.90548,0.95779,0.96058,0.95942,0.96001,0.95857,0.95739,0.95947,0.9614,0.95552,0.95651,0.96012,0.96567,0.96653,0.97089,0.97866,1.00486,1.02726,1.04196,1.05223,1.03193,0.96393,1.01573,1.00142,0.74244,0.0
100354_2023-03-02;100354_2024-04-27;100354_2024-06-25;100707_2023-01-07;100707_2024-04-14;106298_2023-11-11;106298_2024-03-13;106298_2024-08-18;106793_2024-06-13;106793_2024-09-15;106793_2024-12-22;107448_2023-10-19;107448_2024-01-07;107448_2024-07-03;107448_2024-11-26;108517_2023-07-12;108517_2024-05-27;110260_2024-12-09;112377_2023-10-18;113377_2023-08-03;113377_2023-08-10;113377_2024-01-04;113377_2024-08-17;116320_2023-01-28;118984_2023-04-25;120517_2024-08-08;121500_2023-10-10;121555_2023-02-14;121555_2024-03-09;123129_2023-07-13;123129_2024-02-01;123129_2024-07-05;127524_2024-01-15;127524_2024-06-25;128843_2023-03-22;128843_2023-04-05;128843_2023-04-13;128843_2024-02-22;128843_2024-05-16;129071_2023-04-09;129071_2024-12-19;130253_2023-07-26;132256_2024-11-19;132967_2023-02-03;132967_2024-08-07;133165_2024-03-19;133996_2024-08-30;136407_2023-03-14;136407_2023-04-23;138414_2023-11-03;138414_2024-02-24;139410_2024-07-16;140649_2024-03-22;142975_2023-04-09;142975_2023-08-21;142999_2024-06-11;146624_2023-03-12;146624_2023-08-08;147049_2024-04-22;147147_2023-06-07;152601_2024-12-21;155209_2023-04-23;160216_2024-06-28;160431_2024-07-01;161573_2023-06-22;164897_2023-01-28;164897_2023-01-29;165786_2024-04-08;166084_2023-01-05;166084_2024-09-20;166206_2023-07-12;167494_2024-03-08;167494_2024-11-16;169310_2023-01-03;169310_2024-07-08;170013_2024-11-12;172262_2023-07-08;172262_2024-03-18;172262_2024-09-18;172510_2023-01-25,0.63891,0.49609,10.81086,0.95987,1.01854,0.95987,0.89705,0.0,0.48872,0.61688,0.67031,0.70867,0.72689,0.74032,0.75686,0.77092,0.78373,0.81404,0.85953,0.89605,0.92623,0.94142,0.96367,1.00238,1.01969,1.03813,1.07223,1.10985,1.11905,1.19979,1.21975,0.87975,0.93554,0.94191,0.94477,0.9468,0.96345,0.95813,0.96247,0.97197,0.94465,0.9471,0.94816,0.97418,0.96044,0.96764,0.97386,1.00679,1.01082,0.97414,0.95832,0.97178,0.91435,0.97138,0.93099,0.72023,0.0
100354_2023-09-22;100354_2024-12-28;106298_2023-08-01;106793_2023-03-14;106793_2024-06-14;107448_2023-02-24;107448_2023-09-20;107448_2024-07-03;107448_2024-12-04;108517_2023-04-24;108517_2023-05-01;108517_2023-11-05;108517_2024-04-07;108517_2024-05-30;110260_2023-01-06;110260_2023-12-25;110260_2024-01-11;110260_2024-06-10;112377_2024-10-02;113377_2023-02-13;115937_2024-05-17;116320_2023-04-19;116320_2024-06-20;116320_2024-11-29;116320_2024-12-29;118984_2024-06-15;121500_2023-03-22;121500_2024-09-09;121555_2024-08-25;123129_2023-07-13;123129_2023-10-10;125463_2023-06-28;127524_2024-04-05;128843_2024-06-27;130253_2024-05-14;132967_2024-04-06;133165_2024-08-16;133996_2023-03-03;133996_2023-04-09;136407_2023-04-22;138414_2023-11-03;140649_2023-12-03;142975_2023-04-09;144492_2023-06-20;144492_2023-07-21;147049_2023-11-20;147049_2024-01-27;147147_2023-11-02;147147_2023-11-10;151683_2024-05-25;151740_2024-07-24;152601_2024-11-18;157904_2024-02-10;157904_2024-05-25;157904_2024-12-15;160216_2023-10-14;160216_2024-02-23;160431_2023-03-01;161573_2023-06-22;163817_2023-03-14;163817_2024-11-27;164897_2023-03-26;165786_2024-04-08;165786_2024-11-22;166084_2024-04-26;166084_2024-09-23;166206_2024-10-22;167494_2024-01-08;167494_2024-06-22;169310_2023-12-13;169310_2024-07-01;171530_2023-06-06;172262_2024-01-06;172510_2023-03-10;172510_2023-08-20;172510_2023-11-29;172510_2024-01-21;174968_2023-08-16;174968_2024-04-14;174968_2024-05-19,0.61483,0.49277,10.81985,0.96828,1.02221,0.96828,0.92417,0.0,0.49266,0.63975,0.70711,0.74852,0.77463,0.79732,0.81267,0.83491,0.84486,0.86456,0.88337,0.89816,0.91902,0.93852,0.96921,1.01339,1.03478,1.04784,1.06536,1.09465,1.10602,1.18966,1.21265,0.8901,0.89607,0.91628,0.93025,0.94248,0.93922,0.93373,0.94862,0.95311,0.94433,0.93872,0.94537,0.97335,0.96439,0.96022,0.9833,1.00753,0.964,0.9974,0.97356,1.00117,0.94609,0.96773,0.97885,0.8239,0.0
100354_2023-06-07;100707_2023-07-04;104481_2023-11-01;106793_2023-03-14;106793_2023-06-09;107448_2023-11-02;107448_2024-07-03;108517_2023-04-24;108517_2024-05-21;108517_2024-07-01;108795_2024-11-23;110260_2023-06-23;113377_2023-07-01;113377_2023-08-10;113377_2024-08-17;115937_2023-03-01;115937_2024-09-22;116320_2023-04-19;116320_2024-04-04;116320_2024-06-12;120517_2024-11-08;121500_2023-10-10;121500_2024-01-25;121555_2024-08-25;123129_2023-07-13;125463_2024-07-05;127225_2023-03-14;127225_2023-05-09;127225_2023-08-28;127225_2024-06-02;127225_2024-11-10;127524_2024-03-16;127524_2024-04-05;130253_2023-05-03;130253_2024-02-18;130253_2024-03-23;132967_2023-02-02;132967_2024-07-16;133165_2024-08-16;133996_2023-10-02;136407_2023-09-24;136407_2023-09-30;138414_2024-02-24;140211_2023-04-23;140211_2023-11-11;142975_2024-12-10;142999_2023-06-29;146624_2023-01-11;146624_2023-03-12;146624_2023-08-08;146624_2024-05-25;147049_2023-11-20;147049_2024-04-17;147147_2023-11-10;151683_2024-09-19;151740_2023-01-09;151740_2023-10-14;152601_2023-01-18;160216_2023-10-14;160216_2024-02-23;160216_2024-08-17;161573_2024-08-06;161573_2024-11-23;163329_2023-11-20;163329_2024-08-29;164897_2023-01-29;166084_2023-01-05;166084_2023-08-04;166084_2024-04-26;166206_2023-01-05;167494_2023-07-05;167494_2024-11-16;169310_2023-06-02;170013_2023-10-01;170013_2024-06-23;171530_2024-06-13;172510_2023-01-25;172510_2024-01-06;174968_2023-08-16;174968_2024-04-14,0.67795,0.49261,10.81294,0.96767,1.02279,0.96767,0.9144,0.0,0.4871,0.62718,0.69153,0.73079,0.74519,0.75991,0.7716,0.78543,0.80375,0.84329,0.87323,0.89333,0.92139,0.93828,0.98238,1.01932,1.03608,1.05325,1.07842,1.10828,1.11429,1.19307,1.21375,0.88566,0.93443,0.93796,0.93721,0.93758,0.94874,0.94357,0.94998,0.95495,0.9413,0.95062,0.95049,0.96591,0.95634,0.96402,0.97189,1.00309,0.99493,0.98885,0.98774,0.98787,0.92842,0.98724,0.94726,0.77105,0.0
100354_2023-06-07;100354_2024-04-27;100707_2023-01-01;100707_2024-12-18;102016_2023-07-20;102016_2024-04-10;102016_2024-11-04;104481_2023-09-01;104481_2024-01-19;105366_2024-01-02;106793_2023-04-10;107448_2024-01-07;107448_2024-05-30;108517_2023-06-11;108517_2024-04-07;108517_2024-05-27;108795_2024-11-23;110260_2023-06-23;110260_2024-12-09;112377_2023-02-13;113377_2023-02-13;116320_2023-01-28;116320_2023-08-02;116320_2024-06-14;118984_2023-04-25;118984_2023-08-29;118984_2024-06-15;118984_2024-12-11;120517_2024-07-01;120517_2024-10-01;121500_2023-03-22;121555_2024-03-09;123129_2024-06-13;127225_2023-05-09;127524_2024-10-26;128843_2024-05-16;130253_2023-02-09;130253_2024-09-21;132256_2024-03-31;136407_2023-05-07;138414_2023-10-18;138414_2024-02-24;139410_2023-06-21;140211_2024-06-18;142975_2023-04-09;142975_2024-06-07;142975_2024-09-28;142999_2024-06-11;144492_2023-06-20;146624_2023-08-08;147049_2023-08-22;147049_2024-04-17;147049_2024-08-15;147147_2023-04-24;147147_2023-11-10;151683_2024-09-19;151740_2023-03-12;152601_2023-10-21;152601_2024-08-27;155209_2023-01-16;160216_2023-01-17;160216_2023-03-29;160216_2023-10-14;161573_2023-10-14;161573_2024-05-27;161573_2024-07-23;161573_2024-07-29;163595_2023-08-18;165786_2023-10-16;165786_2024-11-22;166084_2023-02-20;166084_2023-08-10;166206_2024-09-14;167494_2024-03-08;169310_2024-06-28;170013_2024-06-23;171530_2024-05-02;172262_2024-05-27;172510_2023-01-25;172510_2023-08-20,0.67023,0.50567,10.81215,0.97555,1.02819,0.97555,0.91508,0.0,0.49927,0.61689,0.66884,0.7085,0.73097,0.74661,0.76165,0.78054,0.79943,0.8411,0.87942,0.90221,0.93574,0.95618,0.99509,1.0351,1.05551,1.07397,1.09839,1.11647,1.11299,1.18634,1.20701,0.90237,0.94464,0.95072,0.95072,0.95144,0.95126,0.94804,0.95168,0.9569,0.94807,0.94824,0.95168,0.95825,0.95923,0.96318,0.97166,0.9993,1.01416,1.02419,1.02744,1.01881,0.92183,0.96983,0.96491,0.72483,0.0
100354_2023-06-07;100354_2023-12-02;100707_2023-01-07;100707_2023-07-04;102016_2024-10-15;104481_2024-01-19;105366_2024-01-02;106298_2023-02-01;106298_2023-05-06;106298_2024-03-13;106298_2024-11-17;106793_2024-06-14;107448_2024-08-12;107448_2024-10-09;108517_2023-08-02;108517_2023-11-05;108517_2024-05-30;110260_2023-01-06;110260_2024-01-11;113377_2023-08-03;113377_2024-01-08;115937_2024-09-25;115937_2024-10-13;116320_2024-04-04;118984_2023-04-25;120517_2023-04-01;120517_2024-07-01;121500_2024-01-25;121555_2023-02-20;125463_2023-12-21;127225_2023-05-09;127225_2024-07-07;127524_2023-02-12;129071_2023-03-16;132256_2023-12-01;132967_2023-09-22;136407_2023-05-07;136407_2023-09-30;136407_2023-10-01;138414_2023-01-16;138414_2024-02-24;139410_2023-06-21;139410_2024-07-16;140211_2023-04-23;140211_2024-06-18;140649_2023-12-03;144492_2023-05-06;146624_2023-03-12;147049_2023-04-04;147049_2023-08-22;147049_2024-04-17;151683_2023-10-20;151740_2023-01-09;152601_2023-10-21;155209_2023-09-05;157904_2024-01-23;157904_2024-05-25;160216_2024-03-08;160431_2023-03-27;161573_2023-04-07;163329_2024-08-29;163595_2023-02-25;164897_2023-08-13;164897_2024-07-09;164897_2024-08-06;165786_2024-11-22;166084_2023-02-20;166206_2024-10-22;167494_2023-08-27;167494_2023-11-16;167494_2024-06-22;167494_2024-11-16;168165_2024-06-18;171530_2023-06-06;172262_2023-02-12;172262_2023-06-20;172262_2024-02-12;172262_2024-03-18;172510_2024-02-12;172510_2024-09-26,0.62733,0.49795,10.81634,0.96958,1.03328,0.96958,0.90625,0.0,0.48639,0.62393,0.67665,0.7169,0.73596,0.74829,0.76149,0.77447,0.78868,0.81652,0.84449,0.8682,0.89554,0.9194,0.95838,1.01982,1.05219,1.06447,1.08647,1.1122,1.14169,1.23764,1.26271,0.8443,0.90462,0.88915,0.90081,0.92477,0.93051,0.92665,0.93842,0.95302,0.9349,0.93651,0.95187,0.97131,0.97255,0.98263,1.01083,1.07223,0.99724,1.00307,0.99827,0.97797,0.91055,0.94906,0.97596,0.70077,0.0
100354_2023-06-07;100354_2023-08-19;100354_2023-12-02;100707_2023-09-06;100707_2024-04-01;100707_2024-04-14;100707_2024-07-11;100707_2024-12-03;104481_2023-09-01;104481_2024-07-30;105366_2023-09-16;106298_2024-03-13;106298_2024-08-12;106793_2023-06-04;107448_2024-08-07;107448_2024-08-12;107448_2024-10-21;107448_2024-11-26;108517_2023-05-01;108517_2024-05-30;108795_2023-07-29;108795_2024-06-13;108795_2024-11-23;110260_2024-12-09;113377_2024-01-08;116320_2023-11-03;120517_2023-11-28;121500_2024-02-24;121555_2023-10-09;121555_2024-08-25;123129_2023-03-09;123129_2024-02-01;127225_2023-05-30;127524_2024-03-16;128843_2023-11-19;129071_2024-04-09;130253_2024-03-03;132967_2023-11-03;132967_2023-11-12;132967_2023-12-31;133996_2023-03-03;133996_2023-04-02;133996_2023-04-20;136407_2023-04-22;136407_2024-09-22;139410_2023-03-06;140211_2023-04-23;140211_2024-02-16;142975_2024-10-10;144492_2023-09-22;146624_2023-03-20;146624_2024-05-25;146624_2024-05-28;147049_2023-11-20;147049_2023-12-19;147147_2023-04-24;147147_2023-11-02;151740_2023-01-09;151740_2023-08-22;155209_2024-07-16;157904_2024-12-15;160216_2024-03-06;161573_2023-06-22;161573_2024-05-27;161573_2024-08-06;163817_2024-11-27;166084_2024-01-13;166084_2024-09-23;166206_2023-07-12;167494_2023-11-16;167494_2024-02-26;168165_2024-01-17;171530_2024-03-17;171530_2024-09-18;172262_2023-02-12;172262_2023-11-11;172262_2024-02-24;172510_2023-08-20;174968_2023-10-28;174968_2024-05-19,0.69188,0.51244,10.80687,0.98246,1.03239,0.98246,0.93775,0.0,0.51012,0.66144,0.71773,0.76122,0.78622,0.80292,0.83352,0.85222,0.85484,0.89031,0.91274,0.91419,0.94458,0.9508,0.98807,1.02467,1.0464,1.06462,1.09453,1.1149,1.11319,1.18705,1.20695,0.89372,0.93556,0.94022,0.94413,0.94806,0.94826,0.94537,0.94607,0.95215,0.9439,0.94596,0.95253,0.96093,0.96029,0.9659,0.97571,0.99686,1.01205,1.02069,1.02448,1.0045,0.9623,0.99498,1.00237,0.79252,0.0
100354_2023-05-30;100354_2023-09-22;100354_2023-12-02;100707_2023-01-01;100707_2023-09-06;100707_2024-07-11;106298_2024-08-18;106793_2024-06-14;107448_2023-11-16;107448_2024-05-30;107448_2024-10-21;108517_2023-06-11;108795_2024-01-21;108795_2024-04-26;108795_2024-11-23;110260_2023-01-06;112377_2023-02-13;120517_2023-04-01;121500_2023-10-10;121555_2024-03-31;121555_2024-08-25;123129_2023-03-09;123129_2024-08-26;125463_2023-10-15;125463_2023-11-25;125463_2023-11-30;127225_2024-11-10;127524_2023-07-08;127524_2023-08-27;128843_2023-04-13;129071_2023-10-25;130253_2024-03-03;130253_2024-08-31;132967_2023-11-12;132967_2024-04-06;132967_2024-07-16;132967_2024-08-07;133165_2024-11-27;136407_2023-09-24;138414_2023-11-03;138414_2024-11-09;139410_2023-03-06;139410_2023-06-21;139410_2024-03-11;140649_2024-06-14;142975_2023-11-02;142975_2024-10-10;146624_2023-08-08;147049_2023-08-22;147049_2024-08-15;147147_2023-04-24;147147_2023-05-14;147147_2023-11-10;151740_2023-03-12;151740_2024-07-24;152601_2023-01-18;152601_2024-08-01;157904_2024-01-23;160216_2024-02-23;160216_2024-06-28;160216_2024-08-22;161573_2023-04-07;163817_2023-03-14;163817_2024-02-14;164897_2023-07-03;164897_2023-09-05;164897_2024-08-06;164897_2024-11-16;166084_2023-01-05;166084_2024-04-26;167494_2023-08-27;167494_2023-11-16;169310_2023-06-10;169310_2024-07-01;170013_2024-11-10;171530_2023-05-31;172262_2024-01-06;172262_2024-09-18;172510_2024-02-12;174968_2024-04-14,0.64574,0.51903,10.81162,0.96213,1.0216,0.96213,0.90732,0.0,0.52413,0.63689,0.68486,0.7228,0.74309,0.76252,0.77661,0.79238,0.80584,0.83908,0.85988,0.88308,0.91219,0.93456,0.96501,0.99777,1.02873,1.03497,1.06454,1.10969,1.12101,1.20289,1.24002,0.88381,0.93314,0.93934,0.94173,0.94755,0.95508,0.99245,1.00307,1.00609,0.9525,0.9535,0.95907,0.97776,0.95905,0.96607,0.97983,1.0041,0.97992,0.92546,0.92026,0.94229,0.92751,0.95968,0.93824,0.75202,0.0
100354_2023-03-02;100354_2023-07-21;100354_2024-12-28;100707_2023-09-06;100707_2024-04-01;100707_2024-06-02;100707_2024-07-11;100707_2024-12-03;102016_2024-03-08;102016_2024-06-29;104481_2023-09-01;105366_2023-09-16;106298_2023-02-25;106793_2023-06-04;108517_2023-05-01;108517_2023-06-11;108517_2023-08-02;108517_2024-07-13;108795_2024-04-26;110260_2024-02-01;113377_2023-08-03;116320_2023-03-16;116320_2024-06-14;116320_2024-12-14;118984_2024-06-15;121555_2023-10-09;121555_2024-03-31;121555_2024-08-25;123129_2023-03-09;123129_2023-07-13;123129_2023-08-08;123129_2024-08-11;125463_2023-06-17;125463_2023-09-25;127225_2023-12-05;127524_2023-02-12;128843_2023-11-19;129071_2024-10-24;129071_2024-12-19;132256_2024-12-13;133165_2024-08-16;136407_2024-08-01;138414_2023-01-16;138414_2024-11-09;140649_2023-04-24;142975_2023-04-09;142975_2023-10-18;144492_2023-06-20;147049_2023-04-04;147049_2024-12-20;147147_2023-06-07;147147_2023-10-10;151740_2024-04-21;152601_2023-01-18;155209_2023-01-10;155209_2023-01-16;155209_2024-11-15;160216_2024-08-17;160431_2024-05-11;161573_2023-04-21;161573_2023-09-11;161573_2024-07-29;163595_2023-11-21;163817_2023-02-09;163817_2024-01-21;163817_2024-04-11;163817_2024-11-27;165786_2023-09-07;165786_2024-11-22;166084_2023-01-05;166084_2023-02-20;169310_2023-06-10;169310_2024-06-28;169310_2024-10-05;171530_2023-03-22;171530_2024-05-02;172262_2024-01-06;172510_2024-05-21;174968_2023-10-28;174968_2024-04-14,0.66508,0.49906,10.81185,0.95406,1.01827,0.95406,0.89681,0.0,0.49469,0.63003,0.67802,0.7144,0.73366,0.75184,0.76488,0.77869,0.78859,0.81691,0.84199,0.8607,0.88348,0.90297,0.93262,0.98895,1.02173,1.03747,1.06328,1.09669,1.13437,1.22484,1.2424,0.83893,0.8815,0.88319,0.8981,0.92728,0.93861,0.93977,0.95327,0.95849,0.94555,0.94157,0.95893,0.98182,0.97178,0.98542,0.99588,1.0438,0.9555,0.95727,0.93431,0.94131,0.87907,0.92383,0.94366,0.77524,0.0
100354_2023-03-02;100354_2023-06-07;100354_2024-04-27;100707_2023-07-20;102016_2024-04-10;105366_2023-01-03;106793_2024-06-13;107448_2023-09-20;108517_2024-04-07;108795_2024-01-21;108795_2024-04-26;115937_2024-10-13;116320_2023-03-16;118984_2023-04-25;121555_2024-03-09;121555_2024-03-31;127225_2023-05-02;127225_2023-05-09;127524_2024-01-15;127524_2024-03-16;128843_2023-04-13;129071_2024-12-19;130253_2023-05-03;130253_2024-03-03;132967_2023-11-03;133165_2024-02-02;133165_2024-08-16;133165_2024-08-21;133996_2023-04-20;133996_2024-11-14;136407_2023-04-23;136407_2023-09-30;136407_2023-12-20;136407_2024-08-01;140211_2024-02-16;140649_2023-12-03;140649_2024-03-22;142975_2024-10-10;142999_2023-06-08;142999_2024-06-11;146624_2023-03-10;147049_2023-04-04;147049_2024-04-17;147049_2024-11-03;151683_2023-10-20;151683_2024-09-19;151740_2024-04-21;152601_2024-03-10;157904_2024-02-10;157904_2024-05-25;160216_2024-03-06;160216_2024-08-17;160431_2023-09-29;161573_2023-10-14;163329_2023-03-29;163329_2023-11-20;163817_2023-10-03;163817_2024-01-26;163817_2024-11-27;164897_2024-03-01;165786_2023-02-16;165786_2023-10-08;166084_2024-04-26;166084_2024-08-23;166084_2024-09-20;166206_2024-09-14;167494_2024-01-23;167494_2024-03-08;168165_2024-06-18;169310_2023-06-02;169310_2023-10-10;171530_2024-05-02;172262_2023-11-11;172262_2024-01-06;172262_2024-03-18;172262_2024-11-20;172510_2024-01-06;172510_2024-05-07;172510_2024-09-26;174968_2023-10-16,0.67767,0.50265,10.8141,0.97643,1.02926,0.97643,0.92436,0.0,0.48857,0.64522,0.69456,0.73321,0.75088,0.7696,0.7862,0.80057,0.81456,0.84085,0.86635,0.8871,0.91875,0.94165,0.98875,1.03063,1.05886,1.08081,1.10329,1.11858,1.11233,1.18823,1.20931,0.89195,0.94626,0.94521,0.9426,0.94236,0.94734,0.9441,0.94634,0.95118,0.9405,0.94214,0.9468,0.9554,0.95514,0.96362,0.9736,1.00222,1.02756,1.03212,1.02412,0.98683,0.9486,0.99044,0.97964,0.76467,0.0
100354_2023-06-07;100354_2024-04-27;100707_2024-12-18;102016_2023-07-18;104481_2023-09-01;104481_2024-10-02;106298_2023-04-26;106793_2023-10-28;107448_2024-05-30;108517_2023-04-24;108517_2023-05-01;113377_2023-02-13;113377_2024-08-17;113377_2024-08-24;115937_2024-07-11;115937_2024-09-25;115937_2024-10-13;116320_2024-05-09;116320_2024-06-12;116320_2024-06-14;116320_2024-11-01;116320_2024-12-29;120517_2024-08-08;121500_2023-03-22;121555_2023-02-20;121555_2024-08-25;125463_2023-06-28;127225_2024-06-02;127225_2024-07-07;127225_2024-09-15;127225_2024-11-10;127524_2024-01-23;128843_2024-05-16;129071_2024-04-09;130253_2023-02-09;130253_2024-03-23;132256_2023-12-01;132256_2024-11-19;132967_2023-02-02;133165_2024-11-27;133996_2023-04-09;136407_2024-08-01;139410_2023-03-21;139410_2023-07-18;140649_2023-12-03;140649_2024-06-14;142999_2023-05-01;146624_2023-03-12;146624_2023-04-28;147049_2023-04-04;147147_2024-01-18;151683_2024-05-21;151740_2023-08-22;152601_2024-12-21;155209_2023-01-10;157904_2023-03-28;157904_2023-11-11;157904_2024-02-10;160216_2023-03-29;160216_2024-06-28;160431_2024-05-28;161573_2023-04-21;161573_2023-06-22;164897_2023-03-26;164897_2023-12-12;164897_2024-08-06;165786_2023-10-08;167494_2024-10-26;168165_2023-08-25;168165_2024-05-28;168165_2024-06-24;169310_2023-01-03;169310_2023-10-10;169310_2023-12-13;170013_2024-05-20;171530_2024-05-02;171530_2024-06-13;172262_2024-09-18;172510_2024-05-07;174968_2023-11-13,0.67237,0.51812,10.8108,0.97773,1.03873,0.97773,0.91728,0.0,0.50971,0.62941,0.6758,0.70864,0.72485,0.74281,0.76092,0.77672,0.79139,0.82948,0.86173,0.89124,0.9143,0.93632,0.98131,1.03248,1.05383,1.07116,1.09223,1.12081,1.14464,1.23635,1.25428,0.83975,0.89916,0.89012,0.90941,0.91676,0.92092,0.92091,0.93665,0.95136,0.93962,0.9467,0.95751,0.97995,0.97478,0.97543,1.00064,1.04939,0.9946,1.01015,1.01566,1.01188,0.93439,0.99956,0.97049,0.66944,0.0
